d	m	y	h	i	Praha 8-Karlín	Praha 2-Legerova (hot spot)	Praha 1-n. Republiky	Praha 2-Riegrovy sady	Praha 5-Smíchov	Praha 10-Vršovice	Praha 9-Vysočany	Praha 4-Braník	Praha 8-Kobylisy	Praha 4-Libuš	Praha 5-Stodůlky	Praha 6-Suchdol	Praha 6-Břevnov	Praha 10-Průmyslová	Beroun	Kladno-střed města	Kladno-Švermov	Mladá Boleslav	Ondřejov	Příbram	Rožďalovice-Ruská	Tobolka-Čertovy schody	České Budějovice	Churáňov	Hojná Voda	Kocelovice	Prachatice	Tábor	Kamenný Újezd	Plzeň-Slovany	Plzeň-Bory	Plzeň-střed	Plzeň-Lochotín	Plzeň-Skvrňany	Plzeň-Doubravka	Plzeň - mobil 20.03.2013 Plzeň - Litice	Přimda	Cheb	Přebuz	Sokolov	Chomutov	Děčín	Doksany	Krupka	Lom	Litoměřice	Měděnec	Most	Rudolice v Horách	Sněžník	Teplice 	Tušimice	Ústí n.L.-Všebořická (hot spot)	Ústí n.L.-Kočkov	Ústí n.L.-město	Česká Lípa	Frýdlant	Liberec Rochlice	Souš	Hradec Králové-Brněnská	Hradec Králové-observatoř	Krkonoše-Rýchory	Polom	Trutnov - Tkalcovská	Moravská Třebová - Piaristická.	Pardubice-Rosice	Pardubice Dukla	Svratouch	Havl.Brod-Smetan.nám.	Jihlava	Jihlava-Znojemská	Kostelní Myslová	Košetice	Třebíč	Ždár nad Sázavou	Brno - Dětská nemocnice	Brno-Arboretum	Brno-Lány	Brno-Svatoplukova	Brno-Výstaviště	Brno-Zvonařka	Brno-Masná	Brno-Líšeň	Brno-Úvoz (hot spot)	Brno-Tuřany	Hodonín	Kuchařovice	Mikulov-Sedlec	Sivice	Mokrá	Znojmo	Jeseník-lázně	Olomouc-Hejčín	Olomouc-Šmeralova	Přerov	Prostějov	Otrokovice-město	Štítná n.Vláří	Těšnovice	Uherské Hradiště	Valašské Meziříčí	Zlín	Bílý Kříž	Červená hora	Český Těšín	Frýdek-Místek	Havířov	Horní Lomná	Karviná-ZÚ	Karviná	Ostrava-Českobratrská (hot spot)	Odry	Ostrava-Fifejdy	Ostrava-Mariánské Hory	Ostrava-Poruba, DD	Ostrava-Poruba/ČHMÚ	Ostrava-Přívoz	Ostrava-Radvanice ZÚ	Ostrava Radvanice OZO	Orlová	Opava-Kateřinky	Ostrava-Zábřeh	Rýmařov	Studénka	Třinec-Kanada	Třinec-Kosmos	Věřňovice
19	11	2015	11	48										1.3		1.3									3.5		4.3							2.7	2.7	3.2	2.9	1.3	20.5	6.1			1.3				3.7	1.3	1.3	7.2	1.3			3.5	6.1	1.3		1.3	3.7		6.1	2.9								1.3				3.2			1.3					8.3							1.3			6.7	3.5			1.3			1.3				1.3			1.3	1.3		1.3			28.8		7.2		5.6	1.3	10.9			3.5		11.2			1.3	5.6	1.3			4.3
19	11	2015	12	25				1.3						2.9		1.3					1.3				4.0		4.3	4.5						1.3	1.3	12.0	2.7	1.3	10.1	6.1			1.3				1.3	1.3	1.3	7.2	1.3			3.2	6.4	1.3		1.3	1.3		5.3	3.2												3.2			1.3					9.6							1.3			6.1	2.9			1.3			1.3				1.3			4.0	1.3		1.3			24.2		5.6		5.6	1.3	5.6			1.3		5.6			1.3	5.6	1.3			4.3
19	11	2015	13	25				1.3								1.3					1.3				4.0		4.0	4.5							1.3	6.1	2.9	1.3	12.2	6.4			2.9	66.0			1.3	1.3	8.0	6.9	1.3			3.7	5.3	1.3			6.9		5.1	1.3												3.2			1.3					9.1							1.3			6.1	2.9			1.3			1.3				1.3			4.8	1.3					28.8		6.4		5.6	1.3	5.6			4.8		5.6			1.3	5.6	1.3			4.5
19	11	2015	14	48				1.3						1.3		1.3					1.3				2.9		4.0	5.1						2.9	2.7	2.9		1.3	16.5	6.4			1.3	4.0			3.2	1.3	38.3	6.1	1.3			5.1	11.7	1.3		3.2	8.0		5.3	1.3												3.2			1.3					10.7							1.3			6.1	2.7			1.3			1.3				1.3			3.2	1.3		1.3			29.0		5.1		5.6	3.2	5.6			1.3		5.6			1.3	5.6	1.3			3.7
19	11	2015	15	48				1.3						1.3		1.3					1.3				3.5		4.3	5.6						2.9	1.3		23.7	1.3		5.9			1.3	9.3			3.2	1.3	27.2	10.1	1.3			5.1	8.5	1.3		6.4	15.4		4.5	1.3												3.5			1.3					10.1							1.3			6.1	2.9			1.3			1.3				1.3			2.7	1.3		1.3			24.0		9.1		5.6	1.3	5.6			6.4		5.6			1.3	5.6	1.3			10.4
19	11	2015	16	48				1.3						1.3		1.3					3.2				4.0		4.3	4.5						2.7	2.7	13.3	21.6	27.7	9.6	6.7			1.3	49.3			6.7	1.3	36.0	5.9	1.3			5.1	7.7	1.3		1.3	8.5		6.1	3.2								3.2				3.2			1.3					9.6							1.3			6.7	1.3			1.3			1.3				1.3			1.3			1.3			27.4		7.5		5.6	1.3	5.6		1.3	1.3		5.6			1.3	5.6	1.3			6.1
19	11	2015	17	25				1.3						1.3		1.3					1.3				3.5		4.3	5.9						2.9	1.3	7.7	19.4	1.3	13.0	5.9			1.3	64.4			2.9	1.3	19.2	6.4	1.3			4.8	7.5	1.3		1.3	8.0		5.6	3.2								1.3				3.2			1.3					9.3							1.3			6.7	1.3			1.3			4.5				1.3			1.3	1.3		1.3			22.6		4.3		5.6	1.3	5.6		1.3	5.1		5.6			1.3	5.6	1.3			6.4
19	11	2015	18	48				1.3						1.3		1.3					2.7				4.3		4.3	6.1						2.9	1.3	3.7	17.8	1.3	14.6	6.1			1.3	13.3			1.3	1.3	2.9	4.3	1.3			4.8	8.0	1.3		1.3	6.9		5.6	1.3								1.3				1.3			1.3					8.8							1.3			6.9	2.7			1.3			1.3				1.3			1.3	1.3		1.3			27.7		7.7		5.6	1.3	5.6		1.3	5.9		5.6			1.3	5.6	1.3			6.1
19	11	2015	19	48				1.3						1.3		1.3					1.3				4.5			5.9						2.7	2.7	2.9	16.2	1.3	21.3	6.1			1.3	32.5			3.2	1.3	1.3	5.9	1.3			4.3	6.7	1.3		1.3	1.3		5.9	1.3								1.3				2.9			1.3					8.5							1.3			6.4	1.3			1.3			1.3				1.3			1.3	1.3		1.3			21.3		11.2		5.6	1.3	5.6		1.3	1.3		5.6			1.3	5.6	1.3			17.6
19	11	2015	20	26				1.3						1.3		1.3					4.0				5.6		4.8	3.5						2.9	2.7	5.1	15.2		17.8	7.2			1.3	4.0			3.7	1.3	14.6	6.9	1.3			3.5	6.7	1.3		1.3			5.6	2.9								1.3				3.2			1.3					10.4							1.3			6.1	1.3			1.3			1.3				1.3			1.3	1.3		1.3			24.5		8.3		5.6	1.3	5.6			4.8		5.6				5.6	1.3			8.3
19	11	2015	21	26				1.3						1.3		1.3					3.7				5.3		4.8	4.5						2.9	1.3	5.9	14.4	1.3	11.7	6.7			1.3	2.9			3.7	3.7	27.7	6.1	1.3			2.7	8.0	1.3		2.9	2.9		4.5	1.3								1.3				2.9			1.3					8.8							1.3			5.9	1.3			1.3							1.3			1.3	1.3		1.3			25.0		9.3		5.6	1.3	5.6		1.3	9.3		5.6			1.3	5.6	1.3			13.3
19	11	2015	22	26				1.3						1.3		1.3					3.5				3.7		4.8	6.7						1.3	1.3	1.3	13.0	1.3	10.4	6.7			1.3	2.9			2.9	5.3	4.3	6.9	1.3			7.5	6.1	1.3		1.3	1.3		5.9	1.3								1.3				3.5			1.3					11.7							1.3			6.4	1.3			1.3			1.3				1.3			1.3	1.3		1.3			19.4		8.0		5.6	1.3	5.6		1.3	11.7		5.6			1.3	5.6	1.3			10.9
19	11	2015	23	49				1.3						2.9		1.3					3.5						4.5	5.3						2.9	1.3	1.3	11.7	1.3	10.7	6.9			1.3	6.1			1.3	8.5	3.7	7.2	1.3			5.9	6.1	1.3		11.7	1.3		5.3	1.3								1.3				3.5			1.3					8.8							1.3			6.4	1.3			1.3			1.3				1.3			1.3	1.3		1.3			22.1		9.6		5.6	1.3	5.6		1.3	36.0		5.6			1.3	5.6	1.3			10.4
20	11	2015	0	26				1.3						1.3		1.3					1.3				3.5		4.8	5.9						2.7	1.3	1.3	10.9	1.3	18.1	7.5			1.3	16.5			1.3	6.9	6.9	7.2					6.4	1.3		11.7	1.3		5.9	1.3								1.3				3.2			1.3					10.1							1.3			6.9	1.3			1.3			1.3				1.3			1.3	1.3		1.3			19.2		12.8		5.6	1.3	5.6		1.3			5.6			1.3	5.6	1.3			10.7
20	11	2015	1	38				1.3						2.9		1.3					2.9				4.5		4.5	5.3						1.3	1.3	1.3	9.9	1.3	15.4	7.7			1.3	2.9			1.3	4.0	12.2	6.9	1.3			2.9	6.1			4.0	3.5		6.1	1.3								1.3				2.9			1.3					10.4							1.3				1.3			1.3			1.3				1.3				1.3		1.3			16.0				5.6	1.3	5.6		1.3	1.3		5.6			1.3	5.6				5.6
20	11	2015	2	30				1.3						4.3		1.3					3.7				6.9		4.3	6.7						1.3	1.3	1.3	9.3	1.3	10.4	7.5			1.3	16.2			1.3	1.3	3.5	7.2	1.3			1.3	5.3	1.3		1.3	2.9		7.5									2.9				3.2			1.3					8.0							1.3			7.2	2.7						1.3							1.3	1.3		1.3			17.6		3.7		5.6	1.3	5.6		1.3	1.3		11.7			1.3	5.6	1.3			8.8
20	11	2015	3	30				1.3						4.3		1.3					2.7				5.1		4.5	6.9						2.9	3.2	1.3	8.5	1.3	10.1				1.3	15.7			3.5	1.3	1.3	7.2	1.3			3.7	7.2	1.3		1.3	1.3		5.9	1.3								1.3							1.3					12.5										7.2	2.9			1.3			1.3				1.3			1.3	1.3		1.3			14.9		5.1		5.6	1.3	5.6		1.3	4.0		13.6			1.3	5.6	1.3			8.3
20	11	2015	4	30				1.3						2.9		1.3					2.7				4.8		4.5	4.5						2.9	2.9	1.3	8.0	1.3	10.1	7.2			1.3	7.2			3.2	1.3	1.3	7.2	1.3			3.2		1.3		1.3	1.3		4.8	1.3								1.3				3.5			1.3					9.6							1.3			7.2	1.3			1.3			2.9				1.3			1.3	1.3		1.3			19.4		6.4		5.6	3.2	5.6		1.3	16.2		10.9			1.3	5.6	1.3			6.9
20	11	2015	5	30				1.3						2.7		1.3					1.3				6.9		4.5	4.5						2.7	1.3	2.9	7.2	1.3	10.4	7.7			1.3	2.9			3.2		1.3	6.7	1.3			3.2	8.0	1.3		1.3	1.3		5.3	1.3								1.3				3.5			1.3					11.5							1.3			6.7	1.3			1.3			1.3				1.3			1.3	1.3		1.3			17.3		3.2		5.6	1.3	5.6		1.3	2.9		5.6			1.3	5.6	1.3			4.5
20	11	2015	6	30				1.3						2.9		1.3					4.0				5.6		4.5	6.7						1.3	1.3	5.1	6.9	1.3	10.9	6.7			1.3	1.3			3.7	1.3	1.3	6.1	1.3			3.5	9.9	1.3			1.3		5.9	1.3												3.2			1.3					9.6							1.3			6.9	1.3			1.3			1.3				1.3			1.3	1.3		2.9			17.6		3.2		5.6	4.5	10.9		1.3	1.3		5.6			1.3	5.6	1.3			4.3
20	11	2015	7	29				3.2						3.2		1.3					4.3				4.8		4.5	6.9						1.3	1.3	8.5	6.4	1.3	9.9	6.7			1.3	19.7			4.8	1.3	1.3	6.1	1.3			2.9	4.5	1.3		1.3	1.3		4.5	1.3								1.3				3.2			1.3					9.3							1.3			6.9	1.3			1.3			3.2				1.3			1.3	1.3		1.3			19.2		2.7		5.6	1.3	5.6		1.3	1.3		5.6			1.3	5.6	1.3			4.5
20	11	2015	8	26				1.3						1.3		1.3					7.5				4.0		4.5	6.9						2.7		5.3	6.1	1.3	13.0	6.9			1.3	12.5			7.7	1.3			1.3			1.3	4.3	1.3		1.3	1.3		6.4	1.3								1.3				3.5			1.3					11.5							1.3			6.9	1.3			1.3			1.3				1.3			3.5	1.3		1.3			12.0		1.3		5.6	1.3	5.6		1.3	1.3		5.6			1.3	5.6	1.3			4.3
20	11	2015	9	26				1.3						1.3		1.3					4.0				4.3		4.3	5.6						2.7	1.3	2.7	5.6	1.3	13.6	6.4				6.9				1.3	9.6	10.4	1.3			1.3	5.6	1.3		1.3	1.3			1.3								2.9				3.5			1.3					10.1							1.3			6.9	1.3			1.3			1.3				1.3			3.2	1.3		1.3			18.4		2.7		5.6		5.6		1.3	1.3	5.6	5.6			1.3	5.6	1.3
20	11	2015	10	25										2.7		1.3									5.1		4.3							2.9	1.3	1.3	5.3	1.3	10.4	6.9			1.3	2.9			5.9	4.8	6.4	10.4	1.3			3.2	8.3	1.3		1.3			4.8	3.2								3.2				3.2			1.3					9.6							1.3			6.7	1.3			1.3			1.3				1.3			4.3	1.3		3.2			19.4		1.3		5.6	4.3	11.5		1.3	1.3	5.6	5.6			1.3	5.6	1.3			1.3
20	11	2015	11	25				1.3						2.9		1.3					2.7				6.9		4.5	6.4						3.7	1.3	1.3	5.1	1.3	13.3	6.9			1.3				6.9	7.5	6.7	8.5	1.3				13.8	1.3		4.8	9.3		5.6	1.3								4.5				3.2			1.3					9.3							1.3			6.4	1.3			1.3			2.9				1.3			3.7	1.3		3.2			76.4		3.2		5.6	4.3	11.2		1.3	5.9	17.3	5.6			1.3	5.6	1.3			1.3
20	11	2015	12	25				1.3						2.7		1.3					1.3				5.3		4.5	5.6							1.3	1.3	5.1	1.3	12.2	6.4			1.3	1.3			3.5	13.3	5.9	9.9				5.1	12.0	2.9		5.6	6.7		5.9	2.9								1.3				3.7			1.3					10.1							1.3			6.7	1.3			1.3			1.3				1.3			5.1	1.3					5.6		5.6		5.6	3.2	11.5		1.3	24.2		5.6				5.6	1.3			6.1
20	11	2015	13	26				1.3								1.3					2.9				4.5		4.8	6.1						3.2	1.3	1.3		1.3	13.6	6.4			1.3	1.3			2.9	13.8	8.5	9.9				5.3	10.1	1.3		6.7	6.9		5.9	3.7								1.3				3.5			1.3					10.9							1.3			6.7	3.5			1.3			1.3				1.3			5.6	1.3		1.3					14.4			4.3			1.3	24.0					1.3		1.3			12.2
20	11	2015	14	25				1.3						1.3		1.3					4.0				4.0		4.8	6.4						2.7	1.3		3.5	1.3		6.1			1.3	1.3			1.3	15.4	24.2	7.7	1.3			8.3	8.3	2.9		13.0	6.4		6.7	3.5								1.3				3.2			1.3					7.7							1.3			6.9	3.2			1.3			4.8				1.3			4.8	1.3		1.3			5.6		13.6		5.6	5.9	12.0		1.3	11.2	25.3	5.6			1.3	5.6	1.3			8.5
20	11	2015	15	25				1.3						2.9		1.3					4.5				4.0		4.5	6.7						2.7	1.3	1.3	2.9	1.3	10.1	6.9			1.3	1.3			2.7	13.3	15.4	7.2	1.3			2.9	11.5	1.3		2.9	4.8		7.7	4.0								1.3				2.9			1.3					10.9							1.3			6.7	3.5			1.3			1.3				1.3			2.9			1.3			5.6		12.0		5.6	3.7	5.6		1.3	4.0	49.3	5.6			1.3	5.6	1.3			5.6
20	11	2015	16	25				1.3						3.2		1.3					4.5				4.0		5.3	7.2						2.7	1.3	1.3	1.3	1.3	10.1	6.4			1.3	1.3			2.7	3.2	22.4	7.2	1.3			1.3	7.7	1.3		4.0	10.9		6.4	3.5								1.3				3.5			1.3					10.7							1.3			6.9	3.5			1.3			1.3				1.3			2.7	1.3		1.3			5.6		10.4		5.6	2.9				3.2	63.4	5.6			1.3	5.6	1.3			5.3
20	11	2015	17	25				1.3						3.7		1.3					4.5				3.7		5.9	6.9						1.3	1.3	1.3	3.5	1.3	9.6	6.7			1.3	16.8			3.2	4.5	13.6	8.0	1.3			2.9	9.3	1.3		1.3	3.7		6.4	2.9								1.3				3.5			1.3					10.1							1.3			7.2	3.2			1.3			1.3				1.3			4.5			1.3			5.6		9.9		5.6	3.7	5.6		1.3	2.9	65.5	5.6			1.3	5.6	1.3			1.3
20	11	2015	18	25				1.3						1.3		1.3					4.5				3.7			5.9						2.9	1.3	1.3	2.7	1.3	11.5	6.7			1.3	6.1			3.7	3.5	13.3	8.5	1.3			4.5	13.3	1.3		1.3	4.0		6.4	2.9								1.3				3.7			1.3					9.6							1.3			7.2	3.2			1.3			1.3				1.3			1.3	1.3		1.3			5.6		4.8			1.3	5.6		1.3	1.3					1.3		1.3			4.5
20	11	2015	19	26				1.3						3.2		1.3					4.3				5.3		6.1	5.9						3.2	1.3	1.3	2.7		10.9	7.2			1.3	3.7			2.9	4.5	5.6	8.5	1.3			3.7	6.9	1.3		3.7	3.7		6.1	3.2								1.3							1.3					11.2														1.3			1.3								1.3		1.3			5.6		7.2		5.6	1.3	5.6			1.3	47.1	5.6				5.6	1.3			2.7
20	11	2015	20	27				1.3						3.5		1.3					4.8				5.1		5.6	6.9						2.7	1.3	1.3	3.2	1.3	10.1	6.1			1.3	7.5			3.5	4.8	4.0	9.3	1.3			3.5	7.2	2.9		1.3	2.7		6.7	3.2								1.3							1.3					12.0														1.3											1.3		1.3					5.9			2.9	5.6		1.3	1.3	20.0	5.6			1.3		1.3			1.3
20	11	2015	21	26				1.3						3.2		1.3					4.0				4.5		5.6	6.9						1.3	1.3	1.3	3.2	1.3	10.7	6.7			1.3	16.5			3.7	3.7	3.7	6.9	1.3			3.7	8.3	4.5		3.5	4.3		6.4	4.3								1.3							1.3					10.7														1.3			1.3								1.3		1.3					6.7			2.9			1.3	1.3					1.3		1.3			1.3
20	11	2015	22	26				1.3						3.5		1.3					4.0						5.3	6.1						1.3	1.3	1.3	2.9	1.3	10.4	6.4			1.3	9.3			4.0	3.2	4.8	7.5	1.3			3.5	7.7	4.3		1.3	3.7		6.7	4.0								1.3							1.3					11.5														1.3			1.3								1.3		1.3					4.5			3.2	5.6		1.3	1.3	5.6	5.6			1.3		1.3			1.3
20	11	2015	23	26				1.3						3.5		1.3					4.3				4.8		5.9	6.9						2.7	1.3	1.3	2.9	1.3	10.7	6.4			1.3	16.2			3.7	3.7	7.2	7.2				4.0	8.0	4.0		1.3	2.9		6.4	1.3								1.3							1.3																			1.3			1.3								1.3		1.3					1.3			3.5	5.6		1.3		5.6	5.6			1.3		1.3			1.3
21	11	2015	0	26				1.3						2.9		1.3					2.9				5.1		5.3	6.9						1.3	1.3	1.3	2.9	1.3	10.4	6.4			1.3	30.6			4.5	4.0	2.7	8.0	1.3			4.5	9.1			1.3	3.7		6.1	2.7								1.3							1.3																			1.3			1.3								1.3		1.3								3.2	5.6		1.3	1.3	5.6	5.6			1.3					1.3
21	11	2015	1	37				1.3						3.2		1.3					3.2				6.4		5.1	6.7						1.3	1.3	1.3	2.9	1.3	11.5	6.4			1.3	20.0			4.5	4.0	2.9	8.0	1.3			4.0	8.5	5.1		1.3	3.2		6.1									1.3							1.3																						1.3								1.3		1.3					3.7			2.9	5.6		1.3	1.3	5.6	5.6			1.3		1.3			2.9
21	11	2015	2	30				1.3						3.2		1.3					3.2				5.6		5.1	6.9						1.3	1.3	1.3	2.7	1.3	12.8				1.3	14.6			5.1	4.0	1.3	7.5	1.3			3.5	6.1	4.5		1.3	3.2		6.1	2.9								2.7							1.3																			1.3			1.3								1.3		1.3					3.7			3.5	5.6		1.3	1.3	5.6	5.6			1.3		1.3			1.3
21	11	2015	3	30				2.9						4.0		1.3					4.0				5.1		5.1	7.5						1.3	1.3	3.2	2.9	1.3	10.7	6.7			1.3	47.9			5.3	4.3	1.3	8.5	1.3			4.3		3.7		1.3	2.7		6.4	1.3								2.7							1.3																			1.3			1.3								1.3		1.3					3.2			2.9	5.6		1.3	1.3	5.6	5.6			1.3		1.3			3.2
21	11	2015	4	30				1.3						3.2		1.3					4.0				4.3		5.1	7.7						1.3	1.3	3.7	1.3	1.3	10.4	6.4			1.3	9.1			4.3		1.3	9.6	1.3			3.7	10.7	3.5		1.3	1.3		7.5	1.3								2.7							1.3																			1.3			1.3								1.3		1.3					3.5			4.5	5.6		1.3	1.3	5.6	5.6			1.3		1.3			2.7
21	11	2015	5	31				1.3						3.2		1.3					3.2				5.3		5.3	8.0						1.3	1.3	1.3	1.3	1.3	16.8	6.4			1.3	6.9			4.0	5.3	5.1	6.9	1.3			2.9	5.9	1.3			1.3		6.9	3.2															1.3																			1.3			1.3								1.3		1.3					4.3			4.0	5.6		1.3	1.3	5.6	5.6			1.3		1.3			3.2
21	11	2015	6	30				1.3						3.2		1.3					2.9				4.8		5.1	7.2						1.3	1.3	1.3	1.3	1.3	12.8	6.7			1.3	6.7			5.1	3.2	14.1	8.0	1.3			3.2	8.0	1.3		1.3	1.3		7.5	3.2								1.3							1.3																			1.3			1.3								1.3		1.3					2.7			3.5	5.6		1.3	1.3	5.6	5.6			1.3		1.3			3.2
21	11	2015	7	30				1.3						2.9		1.3					3.5				4.8		5.3	6.1						1.3		1.3	2.7	1.3	10.4	6.1			1.3	28.5			5.6	2.9			1.3			3.5	10.1	2.9		2.7	1.3		6.9	3.2								1.3							1.3																			1.3			1.3								1.3		1.3					1.3			4.3	5.6		1.3	1.3	5.6	5.6			1.3		1.3			3.7
21	11	2015	8	26				1.3						3.5		1.3					2.7				5.1		5.1	5.6						1.3	1.3	1.3	1.3	1.3	11.5	7.2			1.3	7.5			5.1	3.2	3.5	7.5	1.3			3.7	9.1	1.3		4.0	1.3		7.2	1.3								1.3							1.3																			1.3			1.3								1.3		1.3					2.7				5.6		1.3	2.9	5.6	5.6			1.3		1.3
21	11	2015	9	26										3.7		1.3									6.1		5.1							2.9	2.7	1.3	2.9	1.3	14.1	6.9				27.4				4.0	5.3	8.3	1.3			2.9	8.8	4.3		5.1				2.7								1.3							1.3					11.5										8.0	3.5			1.3			2.9							1.3	1.3		1.3					3.2			2.7	5.6		1.3	3.5	5.6	5.6			1.3		1.3			1.3
21	11	2015	10	26				1.3						4.3		1.3					4.0				4.8		5.3	5.6						2.7	1.3	1.3	2.9	1.3	19.4	6.7			1.3				7.5	9.3	23.4	9.6	1.3			4.0	9.1	5.6		13.0	6.4		6.7	3.7								3.5				3.7			1.3					12.0							1.3			8.0	3.5			1.3			3.7				2.9			1.3	1.3		1.3					4.0			1.3	5.6		1.3	1.3	5.6	5.6			1.3		1.3			5.6
21	11	2015	11	26				1.3						3.7		1.3					4.8				7.7		5.9	7.2							1.3	2.7	1.3	1.3	12.8	6.7			1.3	17.0			6.7	12.0	82.6	16.2	1.3				15.4	3.5		6.9	8.5		7.2	5.3								5.1				4.0			1.3					13.0							1.3			8.0	3.7			1.3			4.5				3.5			2.9	3.5							6.9			1.3	5.6		1.3	1.3	11.2	5.6			1.3		2.7			3.7
21	11	2015	12	26				1.3						3.5		1.3					4.0				7.5		5.6	3.7						10.1	2.7	1.3		1.3	10.4	6.1			1.3	14.9			8.8	14.4	6.9	15.4	1.3			4.0	16.0	3.2		6.4	35.7		8.3	4.8								4.0				4.3			1.3					12.5							1.3			8.0	3.5			1.3			5.9				4.0			3.5	1.3		10.7			17.8		14.9		5.6	1.3	5.6		2.7	3.7	5.6	5.6			1.3	5.6	1.3			7.2
21	11	2015	13	26				1.3								1.3					4.0				7.5		6.1	3.5						8.5	5.6		1.3	1.3		6.4			1.3	16.8			7.5	10.1	1.3	13.6	1.3			2.9	12.5	1.3		6.9	38.9		7.7	4.5								5.1				4.0			1.3					10.9							1.3			8.0	3.2			1.3			3.7				4.0			3.5	1.3		12.8			17.3		9.9		5.6	1.3	5.6		1.3	7.7	12.5	5.6			1.3	5.6	2.7			8.3
21	11	2015	14	26				1.3						2.9		1.3					6.7				7.7		6.4	5.3						5.6	1.3	1.3	1.3	1.3	10.1	6.4			1.3	30.4			8.0	3.5	1.3	13.3	1.3			3.2	5.1	1.3		6.7	24.8		9.3	3.7								5.1				4.0			1.3					12.5							1.3			7.7	3.2			1.3			3.5				3.5			3.7			1.3			16.0		5.1		5.6	3.2	5.6		1.3	3.7	5.6	5.6			1.3	5.6	2.9			6.9
21	11	2015	15	26				1.3						2.9		1.3					4.3				7.2		5.6	6.1						2.9	2.9	1.3	1.3	1.3	10.9	6.1			1.3	3.5			8.5	4.0	3.7	14.1	1.3			3.5	5.3	2.9		1.3	6.4		5.6	3.2								12.2				3.5			1.3					11.2							1.3			8.0	3.5			1.3			3.2				3.7			3.7	1.3		1.3			16.8		5.1		5.6	1.3	5.6		1.3	2.7	5.6	5.6			1.3	5.6	2.9			4.0
21	11	2015	16	26				1.3						3.2		1.3					5.6				8.8		5.1	5.6						1.3	2.7	4.0	2.7	1.3	10.7	5.9			1.3	4.0			6.9	5.1	10.9	10.7	1.3			4.5	9.1	5.6		1.3	3.7		6.9	3.2								3.5				4.0			1.3					12.0							1.3			7.7	3.5			1.3			3.7				2.7			3.2	1.3		1.3			14.6		5.9		5.6	1.3	5.6		3.2	2.9	5.6	5.6			1.3	5.6	1.3			4.5
21	11	2015	17	26				1.3						3.5		1.3					4.3				6.1			5.3						2.9	2.7	4.0	2.7	1.3	11.7	6.1			1.3	3.2			6.7	4.8	11.5	10.4	1.3			7.2	8.8	4.5		4.8	8.3		7.5	4.3								2.9				4.0			1.3					13.3							1.3			7.2	3.2			1.3			4.0				1.3			2.7	1.3		2.9			15.4		7.2		5.6	3.5	11.5		1.3	3.7	5.6	5.6			1.3	5.6	2.9			6.4
21	11	2015	18	26				1.3						4.0		1.3					5.3				3.7		5.6	6.1						2.7	2.9	1.3	2.7		13.8	6.7			1.3	2.9			5.6	3.2	25.8	10.1	1.3			4.8	14.6	5.1		3.2	6.7		6.7	4.0								1.3				4.3			1.3					10.7							1.3			7.2	3.2			1.3			4.3				2.9			1.3	1.3		2.7			13.3		8.3		5.6	4.5	12.5			4.8	5.6	5.6				5.6	2.9			4.3
21	11	2015	19	26				1.3						3.7		1.3					3.5				2.9		6.1	5.9						2.9	2.7	1.3	3.5	1.3	13.0	6.4			1.3	3.7			5.6	5.1	6.4	10.7	1.3			2.9	16.5	4.3		7.7	6.9		8.0	4.5								1.3				4.0			1.3					11.7							1.3			7.7	3.2			1.3							2.9			1.3	2.9		3.2			15.4		10.7		12.5	5.6	13.0		1.3	4.8	5.6	5.6			5.6	12.8	1.3			4.0
21	11	2015	20	26				1.3						4.3		1.3					5.6				3.7		6.1	6.1						3.7	2.9	1.3	3.7	1.3	10.9	6.4			1.3	3.2			10.1	4.3	1.3	10.4	1.3			3.2	10.1	4.8		6.9	8.5		7.7	4.5								1.3				4.3			1.3					11.7							1.3			7.5	3.5			1.3			1.3				3.2			2.9	1.3		1.3			16.8		9.1		5.6	8.5	13.3		1.3	3.2	5.6	5.6			1.3	18.1	1.3			3.5
21	11	2015	21	26				1.3						4.3		1.3					4.3						6.1	7.2						3.7	3.2	1.3	3.7	1.3	11.5	6.9			1.3	3.5			6.9	3.7	1.3	10.4	1.3			3.5	8.0	5.3		1.3	4.5		8.8	6.1								1.3				4.0			1.3					11.7							1.3			8.0	3.2			1.3			1.3				4.0			3.2	1.3		1.3			15.4		8.8		5.6	9.6	12.8		1.3	4.5	10.9	5.6			1.3	12.5	2.9			2.7
21	11	2015	22	26				1.3						4.3		1.3					6.1				4.5		5.9	7.2						3.7	3.5	1.3	3.2	1.3	11.7	6.7			1.3	3.7			7.5	4.0	1.3	8.8				2.9	13.8	4.3		1.3	2.9		8.5	6.4								1.3				3.7			1.3					12.0							1.3			7.7	3.5			1.3			2.9				9.3			2.7	1.3		1.3			15.7		7.7		5.6	5.9	11.7		1.3		14.1	5.6			1.3	11.5	2.7			5.1
21	11	2015	23	26				1.3						4.0		1.3					5.1				4.5		5.9	7.2						3.5	2.9	1.3	3.7	2.9	11.5	6.9			1.3	3.2			5.9	4.0	1.3	8.0	1.3			3.5	9.3			3.5	2.7		5.9	5.1								1.3				4.3			1.3					12.0							1.3			7.7	3.2			1.3			2.7				7.7			1.3	2.9		2.9			18.1				5.6	5.6	14.1		1.3	6.1	5.6	5.6			1.3	5.6				1.3
